gid,gcode,date,home,away
0020301104,20040403PHXDAL,2004-04-03,DAL,PHX
0020301105,20040403NOHPOR,2004-04-03,POR,NOP
0020301106,20040404MILTOR,2004-04-04,TOR,MIL
0020301107,20040404SACHOU,2004-04-04,HOU,SAC
0020301108,20040404BOSWAS,2004-04-04,WAS,BOS
0020301109,20040404MEMMIN,2004-04-04,MIN,MEM
0020301110,20040404SASLAL,2004-04-04,LAL,SAS
0020301111,20040404INDDET,2004-04-04,DET,IND
0020301112,20040404ATLNJN,2004-04-04,BKN,ATL
0020301113,20040404NOHSEA,2004-04-04,OKC,NOP
0020301114,20040404UTALAC,2004-04-04,LAC,UTA
0020301115,20040406TORCLE,2004-04-06,CLE,TOR
0020301116,20040406MILNJN,2004-04-06,BKN,MIL
0020301117,20040406PHIATL,2004-04-06,ATL,PHI
0020301118,20040406ORLDET,2004-04-06,DET,ORL
0020301119,20040406NYKIND,2004-04-06,IND,NYK
0020301120,20040406SEADAL,2004-04-06,DAL,OKC
0020301121,20040406PORLAL,2004-04-06,LAL,POR
0020301122,20040406NOHSAC,2004-04-06,SAC,NOP
0020301123,20040406HOUGSW,2004-04-06,GSW,HOU
0020301124,20040407CHINYK,2004-04-07,NYK,CHI
0020301125,20040407BOSMIA,2004-04-07,MIA,BOS
0020301126,20040407INDTOR,2004-04-07,TOR,IND
0020301127,20040407WASMIL,2004-04-07,MIL,WAS
0020301128,20040407CLEMEM,2004-04-07,MEM,CLE
0020301129,20040407SEASAS,2004-04-07,SAS,OKC
0020301130,20040407DENPHX,2004-04-07,PHX,DEN
0020301131,20040407GSWPOR,2004-04-07,POR,GSW
0020301132,20040407HOULAC,2004-04-07,LAC,HOU
0020301133,20040408ORLNJN,2004-04-08,BKN,ORL
0020301134,20040408UTADAL,2004-04-08,DAL,UTA
0020301135,20040408MINSAC,2004-04-08,SAC,MIN
0020301136,20040409WASPHI,2004-04-09,PHI,WAS
0020301137,20040409CLEMIA,2004-04-09,MIA,CLE
0020301138,20040409BOSNOH,2004-04-09,NOP,BOS
0020301139,20040409TORDET,2004-04-09,DET,TOR
0020301140,20040409PORSAS,2004-04-09,SAS,POR
0020301141,20040409NJNIND,2004-04-09,IND,BKN
0020301142,20040409ATLCHI,2004-04-09,CHI,ATL
0020301143,20040409DENHOU,2004-04-09,HOU,DEN
0020301144,20040409SACPHX,2004-04-09,PHX,SAC
0020301145,20040409MEMLAL,2004-04-09,LAL,MEM
0020301146,20040409MINGSW,2004-04-09,GSW,MIN
0020301147,20040410DALSEA,2004-04-10,OKC,DAL
0020301148,20040410NYKWAS,2004-04-10,WAS,NYK
0020301149,20040410DETORL,2004-04-10,ORL,DET
0020301150,20040410BOSATL,2004-04-10,ATL,BOS
0020301151,20040410MIACLE,2004-04-10,CLE,MIA
0020301152,20040410NOHMIL,2004-04-10,MIL,NOP
0020301153,20040410PORDEN,2004-04-10,DEN,POR
0020301154,20040410HOUUTA,2004-04-10,UTA,HOU
0020301155,20040411PHINJN,2004-04-11,BKN,PHI
0020301156,20040411CHITOR,2004-04-11,TOR,CHI
0020301157,20040411LALSAC,2004-04-11,SAC,LAL
0020301158,20040411MEMPHX,2004-04-11,PHX,MEM
0020301159,20040411DALGSW,2004-04-11,GSW,DAL
0020301160,20040411SASLAC,2004-04-11,LAC,SAS
0020301161,20040412MIABOS,2004-04-12,BOS,MIA
0020301162,20040412MILCLE,2004-04-12,CLE,MIL
0020301163,20040412INDPHI,2004-04-12,PHI,IND
0020301164,20040412NJNATL,2004-04-12,ATL,BKN
0020301165,20040412WASDET,2004-04-12,DET,WAS
0020301166,20040412NYKNOH,2004-04-12,NOP,NYK
0020301167,20040412UTAMIN,2004-04-12,MIN,UTA
0020301168,20040412ORLCHI,2004-04-12,CHI,ORL
0020301169,20040412SACDEN,2004-04-12,DEN,SAC
0020301170,20040412SASPOR,2004-04-12,POR,SAS
0020301171,20040412HOUSEA,2004-04-12,OKC,HOU
0020301172,20040413DETTOR,2004-04-13,TOR,DET
0020301173,20040413MEMDAL,2004-04-13,DAL,MEM
0020301174,20040413LACPHX,2004-04-13,PHX,LAC
0020301175,20040413GSWLAL,2004-04-13,LAL,GSW
0020301176,20040414ATLBOS,2004-04-14,BOS,ATL
0020301177,20040414NOHWAS,2004-04-14,WAS,NOP
0020301178,20040414PHIORL,2004-04-14,ORL,PHI
0020301179,20040414CLENYK,2004-04-14,NYK,CLE
0020301180,20040414NJNMIA,2004-04-14,MIA,BKN
0020301181,20040414CHIIND,2004-04-14,IND,CHI
0020301182,20040414TORMIL,2004-04-14,MIL,TOR
0020301183,20040414MINMEM,2004-04-14,MEM,MIN
0020301184,20040414DENSAS,2004-04-14,SAS,DEN
0020301185,20040414PHXUTA,2004-04-14,UTA,PHX
0020301186,20040414DALHOU,2004-04-14,HOU,DAL
0020301187,20040414LALPOR,2004-04-14,POR,LAL
0020301188,20040414SEALAC,2004-04-14,LAC,OKC
0020301189,20040414SACGSW,2004-04-14,GSW,SAC
0020400001,20041102HOUDET,2004-11-02,DET,HOU
0020400002,20041102SACDAL,2004-11-02,DAL,SAC
0020400003,20041102DENLAL,2004-11-02,LAL,DEN
0020400004,20041103HOUTOR,2004-11-03,TOR,HOU
0020400005,20041103MILORL,2004-11-03,ORL,MIL
0020400006,20041103INDCLE,2004-11-03,CLE,IND
0020400007,20041103PHIBOS,2004-11-03,BOS,PHI
0020400008,20041103MIANJN,2004-11-03,BKN,MIA
0020400009,20041103WASMEM,2004-11-03,MEM,WAS
0020400010,20041103DALNOH,2004-11-03,NOP,DAL
0020400011,20041103NYKMIN,2004-11-03,MIN,NYK
0020400012,20041103SACSAS,2004-11-03,SAS,SAC
0020400013,20041103ATLPHX,2004-11-03,PHX,ATL
0020400014,20041103LALUTA,2004-11-03,UTA,LAL
0020400015,20041103SEALAC,2004-11-03,LAC,OKC
0020400016,20041103PORGSW,2004-11-03,GSW,POR
0020400017,20041104WASCHA,2004-11-04,CHA,WAS
0020400018,20041104CLEMIA,2004-11-04,MIA,CLE
0020400019,20041104MINDEN,2004-11-04,DEN,MIN
0020400020,20041105DETTOR,2004-11-05,TOR,DET
0020400021,20041105PHXPHI,2004-11-05,PHI,PHX
0020400022,20041105INDBOS,2004-11-05,BOS,IND
0020400023,20041105HOUMEM,2004-11-05,MEM,HOU
0020400024,20041105ORLNOH,2004-11-05,NOP,ORL
0020400025,20041105NJNCHI,2004-11-05,CHI,BKN
0020400026,20041105LACPOR,2004-11-05,POR,LAC
0020400027,20041105SASLAL,2004-11-05,LAL,SAS
0020400028,20041105UTAGSW,2004-11-05,GSW,UTA
0020400029,20041105ATLSEA,2004-11-05,OKC,ATL
0020400030,20041106MIAWAS,2004-11-06,WAS,MIA
0020400031,20041106ORLCHA,2004-11-06,CHA,ORL
0020400032,20041106BOSNYK,2004-11-06,NYK,BOS
0020400033,20041106PHIDET,2004-11-06,DET,PHI
0020400034,20041106PHXNJN,2004-11-06,BKN,PHX
0020400035,20041106CHIIND,2004-11-06,IND,CHI
0020400036,20041106NOHMIN,2004-11-06,MIN,NOP
0020400037,20041106CLEMIL,2004-11-06,MIL,CLE
0020400038,20041106SACHOU,2004-11-06,HOU,SAC
0020400039,20041106MEMDAL,2004-11-06,DAL,MEM
0020400040,20041106UTADEN,2004-11-06,DEN,UTA
0020400041,20041106LACGSW,2004-11-06,GSW,LAC
0020400042,20041107PORTOR,2004-11-07,TOR,POR
0020400043,20041107SASSEA,2004-11-07,OKC,SAS
0020400044,20041107ATLLAL,2004-11-07,LAL,ATL
0020400045,20041108GSWDAL,2004-11-08,DAL,GSW
0020400046,20041108DENUTA,2004-11-08,UTA,DEN
0020400047,20041108DETLAC,2004-11-08,LAC,DET
0020400048,20041109DALORL,2004-11-09,ORL,DAL
0020400049,20041109PORNJN,2004-11-09,BKN,POR
0020400050,20041109PHINYK,2004-11-09,NYK,PHI
0020400051,20041109CLEATL,2004-11-09,ATL,CLE
0020400052,20041109WASMIA,2004-11-09,MIA,WAS
0020400053,20041109LALNOH,2004-11-09,NOP,LAL
0020400054,20041109INDMIN,2004-11-09,MIN,IND
0020400055,20041109PHXCHI,2004-11-09,CHI,PHX
0020400056,20041109MEMHOU,2004-11-09,HOU,MEM
0020400057,20041109SEADEN,2004-11-09,DEN,OKC
0020400058,20041109TORSAC,2004-11-09,SAC,TOR
0020400059,20041110PORBOS,2004-11-10,BOS,POR
0020400060,20041110NJNPHI,2004-11-10,PHI,BKN
0020400061,20041110ORLWAS,2004-11-10,WAS,ORL
0020400062,20041110LACIND,2004-11-10,IND,LAC
0020400063,20041110PHXCLE,2004-11-10,CLE,PHX
0020400064,20041110CHAMIL,2004-11-10,MIL,CHA
0020400065,20041110LALMEM,2004-11-10,MEM,LAL
0020400066,20041110GSWSAS,2004-11-10,SAS,GSW
0020400067,20041110TORUTA,2004-11-10,UTA,TOR
0020400068,20041110SACSEA,2004-11-10,OKC,SAC
0020400069,20041111DALMIA,2004-11-11,MIA,DAL
0020400070,20041111MINHOU,2004-11-11,HOU,MIN
0020400071,20041111DETDEN,2004-11-11,DEN,DET
0020400072,20041112INDPHI,2004-11-12,PHI,IND
0020400073,20041112LALORL,2004-11-12,ORL,LAL
0020400074,20041112CHABOS,2004-11-12,BOS,CHA
0020400075,20041112LACNYK,2004-11-12,NYK,LAC
0020400076,20041112GSWMEM,2004-11-12,MEM,GSW
0020400077,20041112ATLNOH,2004-11-12,NOP,ATL
0020400078,20041112MIASAS,2004-11-12,SAS,MIA
0020400079,20041112TORSEA,2004-11-12,OKC,TOR
0020400080,20041113DALNJN,2004-11-13,BKN,DAL
0020400081,20041113WASCLE,2004-11-13,CLE,WAS
0020400082,20041113GSWCHA,2004-11-13,CHA,GSW
0020400083,20041113SASATL,2004-11-13,ATL,SAS
0020400084,20041113NYKIND,2004-11-13,IND,NYK
0020400085,20041113LACCHI,2004-11-13,CHI,LAC
0020400086,20041113NOHMIL,2004-11-13,MIL,NOP
0020400087,20041113LALHOU,2004-11-13,HOU,LAL
0020400088,20041113DETUTA,2004-11-13,UTA,DET
0020400089,20041113SACPHX,2004-11-13,PHX,SAC
0020400090,20041113TORPOR,2004-11-13,POR,TOR
0020400091,20041114DALWAS,2004-11-14,WAS,DAL
0020400092,20041114ORLPHI,2004-11-14,PHI,ORL
0020400093,20041114MILMIA,2004-11-14,MIA,MIL
0020400094,20041114MEMSEA,2004-11-14,OKC,MEM
0020400095,20041114DENSAC,2004-11-14,SAC,DEN
0020400096,20041115GSWCLE,2004-11-15,CLE,GSW
0020400097,20041115HOUNJN,2004-11-15,BKN,HOU
0020400098,20041116SEAPHI,2004-11-16,PHI,OKC
0020400099,20041116UTACHA,2004-11-16,CHA,UTA
0020400100,20041116HOUATL,2004-11-16,ATL,HOU
0020400101,20041116MIAMIN,2004-11-16,MIN,MIA
0020400102,20041116PHXDAL,2004-11-16,DAL,PHX
0020400103,20041116NYKSAS,2004-11-16,SAS,NYK
0020400104,20041116CHISAC,2004-11-16,SAC,CHI
0020400105,20041116TORLAC,2004-11-16,LAC,TOR
0020400106,20041117BOSWAS,2004-11-17,WAS,BOS
0020400107,20041117UTAORL,2004-11-17,ORL,UTA
0020400108,20041117ATLIND,2004-11-17,IND,ATL
0020400109,20041117SEANJN,2004-11-17,BKN,OKC
0020400110,20041117MINDET,2004-11-17,DET,MIN
0020400111,20041117PHXNOH,2004-11-17,NOP,PHX
0020400112,20041117MIAMIL,2004-11-17,MIL,MIA
0020400113,20041117TORDEN,2004-11-17,DEN,TOR
0020400114,20041117MEMPOR,2004-11-17,POR,MEM
0020400115,20041117LACLAL,2004-11-17,LAL,LAC
0020400116,20041117CHIGSW,2004-11-17,GSW,CHI
0020400117,20041118SASPHI,2004-11-18,PHI,SAS
0020400118,20041118CLECHA,2004-11-18,CHA,CLE
0020400119,20041118NYKHOU,2004-11-18,HOU,NYK
0020400120,20041119SEATOR,2004-11-19,TOR,OKC
0020400121,20041119SASBOS,2004-11-19,BOS,SAS
0020400122,20041119UTAMIA,2004-11-19,MIA,UTA
0020400123,20041119INDDET,2004-11-19,DET,IND
0020400124,20041119NYKDAL,2004-11-19,DAL,NYK
0020400125,20041119CHIDEN,2004-11-19,DEN,CHI
0020400126,20041119LALPHX,2004-11-19,PHX,LAL
0020400127,20041119MILPOR,2004-11-19,POR,MIL
0020400128,20041119MEMSAC,2004-11-19,SAC,MEM
0020400129,20041120HOULAC,2004-11-20,LAC,HOU
0020400130,20041120UTAATL,2004-11-20,ATL,UTA
0020400131,20041120CHACLE,2004-11-20,CLE,CHA
0020400132,20041120WASNJN,2004-11-20,BKN,WAS
0020400133,20041120ORLIND,2004-11-20,IND,ORL
0020400134,20041120MINNOH,2004-11-20,NOP,MIN
0020400135,20041120MEMGSW,2004-11-20,GSW,MEM
0020400136,20041121SASTOR,2004-11-21,TOR,SAS
0020400137,20041121PHXLAC,2004-11-21,LAC,PHX
0020400138,20041121SEABOS,2004-11-21,BOS,OKC
0020400139,20041121PHIMIA,2004-11-21,MIA,PHI
0020400140,20041121CHADET,2004-11-21,DET,CHA
0020400141,20041121CLENYK,2004-11-21,NYK,CLE
0020400142,20041121HOUPOR,2004-11-21,POR,HOU
0020400143,20041121DALDEN,2004-11-21,DEN,DAL
0020400144,20041121MILSAC,2004-11-21,SAC,MIL
0020400145,20041121CHILAL,2004-11-21,LAL,CHI
0020400146,20041122SASMEM,2004-11-22,MEM,SAS
0020400147,20041122MINDAL,2004-11-22,DAL,MIN
0020400148,20041122NOHUTA,2004-11-22,UTA,NOP
0020400149,20041122CHIPHX,2004-11-22,PHX,CHI
0020400150,20041123TORWAS,2004-11-23,WAS,TOR
0020400151,20041123DETCHA,2004-11-23,CHA,DET
0020400152,20041123BOSIND,2004-11-23,IND,BOS
0020400153,20041123ATLNYK,2004-11-23,NYK,ATL
0020400154,20041123PORMIA,2004-11-23,MIA,POR
0020400155,20041123SEAMIN,2004-11-23,MIN,OKC
0020400156,20041123NJNDEN,2004-11-23,DEN,BKN
0020400157,20041123HOUSAC,2004-11-23,SAC,HOU
0020400158,20041123MILLAL,2004-11-23,LAL,MIL
0020400159,20041123NOHGSW,2004-11-23,GSW,NOP
0020400160,20041124NYKTOR,2004-11-24,TOR,NYK
0020400161,20041124BOSPHI,2004-11-24,PHI,BOS
0020400162,20041124PORORL,2004-11-24,ORL,POR
0020400163,20041124DETCLE,2004-11-24,CLE,DET
0020400164,20041124MIAATL,2004-11-24,ATL,MIA
0020400165,20041124SEAMEM,2004-11-24,MEM,OKC
0020400166,20041124DALSAS,2004-11-24,SAS,DAL
0020400167,20041124CHIUTA,2004-11-24,UTA,CHI
0020400168,20041124MILPHX,2004-11-24,PHX,MIL
0020400169,20041125MININD,2004-11-25,IND,MIN
0020400170,20041125NJNLAC,2004-11-25,LAC,BKN
0020400171,20041126PORDAL,2004-11-26,DAL,POR
0020400172,20041126CLEBOS,2004-11-26,BOS,CLE
0020400173,20041126WASPHI,2004-11-26,PHI,WAS
0020400174,20041126ORLATL,2004-11-26,ATL,ORL
0020400175,20041126MIADET,2004-11-26,DET,MIA
0020400176,20041126CHAIND,2004-11-26,IND,CHA
0020400177,20041126MEMMIN,2004-11-26,MIN,MEM
0020400178,20041126SASDEN,2004-11-26,DEN,SAS
0020400179,20041126HOUUTA,2004-11-26,UTA,HOU
0020400180,20041126NOHPHX,2004-11-26,PHX,NOP
0020400181,20041126SACLAL,2004-11-26,LAL,SAC
0020400182,20041126LACGSW,2004-11-26,GSW,LAC
0020400183,20041126NJNSEA,2004-11-26,OKC,BKN
0020400184,20041127TORNYK,2004-11-27,NYK,TOR
0020400185,20041127ATLCHA,2004-11-27,CHA,ATL
0020400186,20041127PHIORL,2004-11-27,ORL,PHI
0020400187,20041127CHICLE,2004-11-27,CLE,CHI
0020400188,20041127DALMEM,2004-11-27,MEM,DAL
0020400189,20041127DENHOU,2004-11-27,HOU,DEN
0020400190,20041127UTASAS,2004-11-27,SAS,UTA
0020400191,20041127DETMIL,2004-11-27,MIL,DET
0020400192,20041128WASTOR,2004-11-28,TOR,WAS
0020400193,20041128GSWLAC,2004-11-28,LAC,GSW
0020400194,20041128BOSMIA,2004-11-28,MIA,BOS
0020400195,20041128NJNPOR,2004-11-28,POR,BKN
0020400196,20041128MINSAC,2004-11-28,SAC,MIN
0020400197,20041128INDSEA,2004-11-28,OKC,IND
0020400198,20041128NOHLAL,2004-11-28,LAL,NOP
0020400199,20041129BOSORL,2004-11-29,ORL,BOS
0020400200,20041129NOHDEN,2004-11-29,DEN,NOP
0020400201,20041129CLELAC,2004-11-29,LAC,CLE
0020400202,20041130CHANJN,2004-11-30,BKN,CHA
0020400203,20041130NYKATL,2004-11-30,ATL,NYK
0020400204,20041130TORMIA,2004-11-30,MIA,TOR
0020400205,20041130LALMIL,2004-11-30,MIL,LAL
0020400206,20041130SACMEM,2004-11-30,MEM,SAC
0020400207,20041130DETHOU,2004-11-30,HOU,DET
0020400208,20041130SASDAL,2004-11-30,DAL,SAS
0020400209,20041130PHXUTA,2004-11-30,UTA,PHX
0020400210,20041130SEAPOR,2004-11-30,POR,OKC
0020400211,20041201MILBOS,2004-12-01,BOS,MIL
0020400212,20041201NJNWAS,2004-12-01,WAS,BKN
0020400213,20041201TORORL,2004-12-01,ORL,TOR
0020400214,20041201MEMNYK,2004-12-01,NYK,MEM
0020400215,20041201SACNOH,2004-12-01,NOP,SAC
0020400216,20041201LALCHI,2004-12-01,CHI,LAL
0020400217,20041201PHISAS,2004-12-01,SAS,PHI
0020400218,20041201CLEPHX,2004-12-01,PHX,CLE
0020400219,20041201UTASEA,2004-12-01,OKC,UTA
0020400220,20041201INDLAC,2004-12-01,LAC,IND
0020400221,20041201MINGSW,2004-12-01,GSW,MIN
0020400222,20041202HOUDAL,2004-12-02,DAL,HOU
0020400223,20041202CLEDEN,2004-12-02,DEN,CLE
0020400224,20041203TORBOS,2004-12-03,BOS,TOR
0020400225,20041203ORLNYK,2004-12-03,NYK,ORL
0020400226,20041203WASATL,2004-12-03,ATL,WAS
0020400227,20041203PHIMEM,2004-12-03,MEM,PHI
0020400228,20041203DETSAS,2004-12-03,SAS,DET
0020400229,20041203MIACHI,2004-12-03,CHI,MIA
0020400230,20041203MINPHX,2004-12-03,PHX,MIN
0020400231,20041203GSWLAL,2004-12-03,LAL,GSW
0020400232,20041203INDSAC,2004-12-03,SAC,IND
0020400233,20041204NYKCHA,2004-12-04,CHA,NYK
0020400234,20041204MEMORL,2004-12-04,ORL,MEM
0020400235,20041204ATLNJN,2004-12-04,BKN,ATL
0020400236,20041204TORCLE,2004-12-04,CLE,TOR
0020400237,20041204CHIWAS,2004-12-04,WAS,CHI
0020400238,20041204DETNOH,2004-12-04,NOP,DET
0020400239,20041204SASMIL,2004-12-04,MIL,SAS
0020400240,20041204PHIHOU,2004-12-04,HOU,PHI
0020400241,20041204UTADAL,2004-12-04,DAL,UTA
0020400242,20041204MIADEN,2004-12-04,DEN,MIA
0020400243,20041204MINLAC,2004-12-04,LAC,MIN
0020400244,20041204INDGSW,2004-12-04,GSW,IND
0020400245,20041204PORSEA,2004-12-04,OKC,POR
0020400246,20041205BOSSAC,2004-12-05,SAC,BOS
0020400247,20041205PHXPOR,2004-12-05,POR,PHX
0020400248,20041206TORNJN,2004-12-06,BKN,TOR
0020400249,20041206PHIATL,2004-12-06,ATL,PHI
0020400250,20041206SASCHI,2004-12-06,CHI,SAS
0020400251,20041206DETDAL,2004-12-06,DAL,DET
0020400252,20041206ORLDEN,2004-12-06,DEN,ORL
0020400253,20041206MIAUTA,2004-12-06,UTA,MIA
0020400254,20041206CHALAC,2004-12-06,LAC,CHA
0020400255,20041206BOSGSW,2004-12-06,GSW,BOS
0020400256,20041207NJNCLE,2004-12-07,CLE,BKN
0020400257,20041207MILIND,2004-12-07,IND,MIL
0020400258,20041207NYKMEM,2004-12-07,MEM,NYK
0020400259,20041207DALMIN,2004-12-07,MIN,DAL
0020400260,20041207NOHHOU,2004-12-07,HOU,NOP
0020400261,20041207GSWPHX,2004-12-07,PHX,GSW
0020400262,20041207CHASAC,2004-12-07,SAC,CHA
0020400263,20041208MINPHI,2004-12-08,PHI,MIN
0020400264,20041208DENWAS,2004-12-08,WAS,DEN
0020400265,20041208MEMATL,2004-12-08,ATL,MEM
0020400266,20041208TORDET,2004-12-08,DET,TOR
0020400267,20041208MIAMIL,2004-12-08,MIL,MIA
0020400268,20041208NYKNOH,2004-12-08,NOP,NYK
0020400269,20041208CLECHI,2004-12-08,CHI,CLE
0020400270,20041208SEASAS,2004-12-08,SAS,OKC
0020400271,20041208ORLUTA,2004-12-08,UTA,ORL
0020400272,20041208PHXLAL,2004-12-08,LAL,PHX
0020400273,20041209SASHOU,2004-12-09,HOU,SAS
0020400274,20041209SEADAL,2004-12-09,DAL,OKC
0020400275,20041209BOSPOR,2004-12-09,POR,BOS
0020400276,20041210DENTOR,2004-12-10,TOR,DEN
0020400277,20041210NYKWAS,2004-12-10,WAS,NYK
0020400278,20041210NOHNJN,2004-12-10,BKN,NOP
0020400279,20041210MEMMIA,2004-12-10,MIA,MEM
0020400280,20041210ATLDET,2004-12-10,DET,ATL
0020400281,20041210PHICHI,2004-12-10,CHI,PHI
0020400282,20041210SACMIN,2004-12-10,MIN,SAC
0020400283,20041210INDMIL,2004-12-10,MIL,IND
0020400284,20041210CHAPHX,2004-12-10,PHX,CHA
0020400285,20041210PORUTA,2004-12-10,UTA,POR
0020400286,20041210ORLGSW,2004-12-10,GSW,ORL
0020400287,20041211NJNATL,2004-12-11,ATL,BKN
0020400288,20041211SACIND,2004-12-11,IND,SAC
0020400289,20041211DETMEM,2004-12-11,MEM,DET
0020400290,20041211MINCHI,2004-12-11,CHI,MIN
0020400291,20041211DALHOU,2004-12-11,HOU,DAL
0020400292,20041211CLESAS,2004-12-11,SAS,CLE
0020400293,20041211BOSSEA,2004-12-11,OKC,BOS
0020400294,20041211LALLAC,2004-12-11,LAC,LAL
0020400295,20041212DENNYK,2004-12-12,NYK,DEN
0020400296,20041212MIATOR,2004-12-12,TOR,MIA
0020400297,20041212NOHWAS,2004-12-12,WAS,NOP
0020400298,20041212MILPHI,2004-12-12,PHI,MIL
0020400299,20041212UTAPOR,2004-12-12,POR,UTA
0020400300,20041212CHAGSW,2004-12-12,GSW,CHA
0020400301,20041212ORLLAL,2004-12-12,LAL,ORL
0020400302,20041213WASMIA,2004-12-13,MIA,WAS
0020400303,20041213CLEMEM,2004-12-13,MEM,CLE
0020400304,20041213DALCHI,2004-12-13,CHI,DAL
0020400305,20041213ORLPHX,2004-12-13,PHX,ORL
0020400306,20041213BOSLAC,2004-12-13,LAC,BOS
0020400307,20041214DENPHI,2004-12-14,PHI,DEN
0020400308,20041214NOHCHA,2004-12-14,CHA,NOP
0020400309,20041214NYKNJN,2004-12-14,BKN,NYK
0020400310,20041214INDATL,2004-12-14,ATL,IND
0020400311,20041214SACMIL,2004-12-14,MIL,SAC
0020400312,20041214PORMIN,2004-12-14,MIN,POR
0020400313,20041214GSWDAL,2004-12-14,DAL,GSW
0020400314,20041214LACUTA,2004-12-14,UTA,LAC
0020400315,20041214LALSEA,2004-12-14,OKC,LAL
0020400316,20041215DENBOS,2004-12-15,BOS,DEN
0020400317,20041215MINTOR,2004-12-15,TOR,MIN
0020400318,20041215MIAWAS,2004-12-15,WAS,MIA
0020400319,20041215PORCLE,2004-12-15,CLE,POR
0020400320,20041215DETNYK,2004-12-15,NYK,DET
0020400321,20041215CHIMEM,2004-12-15,MEM,CHI
0020400322,20041215GSWNOH,2004-12-15,NOP,GSW
0020400323,20041215ATLHOU,2004-12-15,HOU,ATL
0020400324,20041215ORLSAS,2004-12-15,SAS,ORL
0020400325,20041215UTAPHX,2004-12-15,PHX,UTA
0020400326,20041216CLEDET,2004-12-16,DET,CLE
0020400327,20041216MILCHI,2004-12-16,CHI,MIL
0020400328,20041216LALSAC,2004-12-16,SAC,LAL
0020400329,20041217NYKPHI,2004-12-17,PHI,NYK
0020400330,20041217TORIND,2004-12-17,IND,TOR
0020400331,20041217UTABOS,2004-12-17,BOS,UTA
0020400332,20041217PORATL,2004-12-17,ATL,POR
0020400333,20041217DENMIA,2004-12-17,MIA,DEN
0020400334,20041217NJNMEM,2004-12-17,MEM,BKN
0020400335,20041217SASNOH,2004-12-17,NOP,SAS
0020400336,20041217LACMIN,2004-12-17,MIN,LAC
0020400337,20041217GSWHOU,2004-12-17,HOU,GSW
0020400338,20041217WASLAL,2004-12-17,LAL,WAS
0020400339,20041217PHXSEA,2004-12-17,OKC,PHX
0020400340,20041218HOUCHA,2004-12-18,CHA,HOU
0020400341,20041218DENORL,2004-12-18,ORL,DEN
0020400342,20041218PORDET,2004-12-18,DET,POR
0020400343,20041218BOSCLE,2004-12-18,CLE,BOS
0020400344,20041218INDCHI,2004-12-18,CHI,IND
0020400345,20041218PHIMIL,2004-12-18,MIL,PHI
0020400346,20041218ATLDAL,2004-12-18,DAL,ATL
0020400347,20041218GSWSAS,2004-12-18,SAS,GSW
0020400348,20041218WASPHX,2004-12-18,PHX,WAS
0020400349,20041219NJNTOR,2004-12-19,TOR,BKN
0020400350,20041219UTANYK,2004-12-19,NYK,UTA
0020400351,20041219ORLMIA,2004-12-19,MIA,ORL
0020400352,20041219NOHSAC,2004-12-19,SAC,NOP
0020400353,20041219MEMLAC,2004-12-19,LAC,MEM
0020400354,20041220UTAPHI,2004-12-20,PHI,UTA
0020400355,20041220PORCHI,2004-12-20,CHI,POR
0020400356,20041220TORHOU,2004-12-20,HOU,TOR
0020400357,20041220PHXDEN,2004-12-20,DEN,PHX
0020400358,20041220MEMLAL,2004-12-20,LAL,MEM
0020400359,20041220WASGSW,2004-12-20,GSW,WAS
0020400360,20041221NJNCHA,2004-12-21,CHA,BKN
0020400361,20041221MINCLE,2004-12-21,CLE,MIN
0020400362,20041221DALNYK,2004-12-21,NYK,DAL
0020400363,20041221BOSMIA,2004-12-21,MIA,BOS
0020400364,20041221WASSAC,2004-12-21,SAC,WAS
0020400365,20041221NOHLAC,2004-12-21,LAC,NOP
0020400366,20041222NYKBOS,2004-12-22,BOS,NYK
0020400367,20041222UTATOR,2004-12-22,TOR,UTA
0020400368,20041222SASORL,2004-12-22,ORL,SAS
0020400369,20041222PHIIND,2004-12-22,IND,PHI
0020400370,20041222CLENJN,2004-12-22,BKN,CLE
0020400371,20041222DALATL,2004-12-22,ATL,DAL
0020400372,20041222CHIDET,2004-12-22,DET,CHI
0020400373,20041222PORMIL,2004-12-22,MIL,POR
0020400374,20041222CHAHOU,2004-12-22,HOU,CHA
0020400375,20041222MEMGSW,2004-12-22,GSW,MEM
0020400376,20041222DENSEA,2004-12-22,OKC,DEN
0020400377,20041222NOHLAL,2004-12-22,LAL,NOP
0020400378,20041223MINSAS,2004-12-23,SAS,MIN
0020400379,20041223MEMPHX,2004-12-23,PHX,MEM
0020400380,20041223MIASAC,2004-12-23,SAC,MIA
0020400381,20041225DETIND,2004-12-25,IND,DET
0020400382,20041225MIALAL,2004-12-25,LAL,MIA
0020400383,20041226CHANYK,2004-12-26,NYK,CHA
0020400384,20041226NOHCLE,2004-12-26,CLE,NOP
0020400385,20041226CHIMIL,2004-12-26,MIL,CHI
0020400386,20041226BOSSAS,2004-12-26,SAS,BOS
0020400387,20041226WASMIN,2004-12-26,MIN,WAS
0020400388,20041226TORPHX,2004-12-26,PHX,TOR
0020400389,20041226LACHOU,2004-12-26,HOU,LAC
0020400390,20041226DALDEN,2004-12-26,DEN,DAL
0020400391,20041226GSWSAC,2004-12-26,SAC,GSW
0020400392,20041227CHAWAS,2004-12-27,WAS,CHA
0020400393,20041227NYKORL,2004-12-27,ORL,NYK
0020400394,20041227NOHIND,2004-12-27,IND,NOP
