season,season_prefix,Referee,Games,Total fouls,Shooting,Personal,Loose ball,Personal take,Offensive charge,Offensive,Kicked ball,Technical,Defensive goaltending,Shooting block,Defensive 3 seconds,Delay of game,Personal block,Flagrant 1,Away from play,Double technical,Clear path,Double personal,Inbound foul,Delay technical,Lane violation,Jump ball violation,Flagrant 2,Hanging technical,Unsportsmanlike technical,Taunting technical,Excess timeout technical,Double lane,Too many players technical,season_alpha,season_type,mode,max_date
2022,002,Jacyn Goble,64,14.34,7.69,3.84,0.58,0.78,0.28,0.14,0.28,0.34,0.17,0,0.02,0.11,0,0.02,0.03,0.03,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,James Capers,50,13.18,5.82,4.1,1.1,0.68,0.28,0.1,0.16,0.34,0.22,0,0.04,0.18,0,0.06,0.04,0.02,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,James Williams,60,14,5.8,4.1,1.05,0.75,0.35,0.12,0.4,0.55,0.1,0,0.28,0.28,0,0.03,0.07,0.07,0.02,0,0,0.02,0.02,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Jason Goldenberg,41,14.73,7.56,4.12,0.85,0.71,0.2,0.24,0.32,0.24,0.1,0,0.15,0.02,0,0.1,0,0.02,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0.02,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Jenna Reneau,12,15.08,6.92,5.58,0.58,1,0.33,0,0.25,0.08,0,0,0.08,0.17,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Jenna Schroeder,37,10.92,6.35,2.57,0.41,0.3,0.24,0.03,0.3,0.3,0.08,0,0.03,0.08,0,0.14,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,John Butler,45,13.4,6.76,3.84,0.8,0.87,0.27,0.07,0.24,0.29,0.09,0,0,0.09,0,0.02,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,John Conley,29,11.14,4.83,3.72,0.69,0.79,0.14,0.03,0.24,0.24,0.07,0,0.03,0.17,0,0.03,0,0.03,0,0,0,0.03,0,0.07,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,John Goble,46,14.09,6.11,4.59,1,0.72,0.17,0.28,0.39,0.35,0.09,0,0.15,0.13,0,0.02,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Jonathan Sterling,53,12.94,5.91,3.64,1.06,0.96,0.4,0.13,0.25,0.23,0.06,0,0.06,0.09,0,0.02,0.06,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0.02,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Josh Tiven,63,13.19,6.65,3.65,0.67,0.78,0.33,0.13,0.22,0.32,0.06,0,0.03,0.19,0,0.06,0.02,0.03,0,0.03,0,0,0,0,0.02,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Justin Van Duyne,57,13.77,6.74,3.84,0.95,0.93,0.3,0.16,0.35,0.21,0.05,0,0.09,0.07,0,0.05,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Kane Fitzgerald,48,14.4,6.35,4.5,0.85,0.65,0.29,0.19,0.23,0.46,0.29,0,0.12,0.19,0,0.04,0.1,0.02,0.06,0,0,0.02,0,0,0,0.02,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Karl Lane,61,13.13,6.02,4.43,0.52,0.9,0.28,0.05,0.21,0.13,0.28,0,0.05,0.1,0,0.08,0.03,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Kevin Cutler,61,12.38,5.56,4.05,0.67,0.87,0.25,0.07,0.25,0.25,0.13,0,0.07,0.11,0,0.03,0,0.03,0.02,0,0,0.02,0,0,0.02,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Kevin Scott,43,13.3,6.49,3.53,0.93,0.77,0.28,0.12,0.35,0.3,0.12,0,0.05,0.07,0,0.09,0,0.12,0.02,0.05,0,0.02,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Lauren Holtkamp,55,12.78,6.8,3.62,0.44,0.69,0.24,0.04,0.27,0.2,0.16,0,0.07,0.18,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Leon Wood,52,12.88,5.29,4.87,0.58,0.77,0.25,0.1,0.25,0.13,0.13,0,0.1,0.15,0,0.02,0.02,0.08,0.1,0.04,0,0,0,0.02,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Marat Kogut,54,14.57,7.02,4.57,0.76,0.63,0.37,0.19,0.31,0.33,0.11,0,0.06,0.15,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Marc Davis,55,12.85,5.58,3.62,0.6,1.25,0.24,0.07,0.27,0.29,0.09,0,0.11,0.44,0,0.09,0.02,0.05,0.02,0,0,0.07,0,0,0.02,0,0.02,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Mark Lindsay,62,12.56,5.81,4.16,0.52,0.76,0.29,0.05,0.26,0.18,0.06,0,0.26,0.1,0,0.02,0.02,0.05,0.02,0,0,0.02,0,0,0.02,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Matt Boland,55,12.53,5.22,4.33,0.65,1.04,0.35,0.04,0.11,0.24,0.16,0,0.11,0.07,0,0.04,0.05,0.02,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Matt Kallio,10,11.7,5.5,2.6,0.5,1.4,0.1,0,0.3,0.6,0.2,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Matt Myers,41,14.22,6.56,4.78,0.61,0.8,0.39,0.07,0.24,0.22,0.17,0,0.07,0.1,0,0.12,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Michael Smith,56,15.48,6.59,5.29,0.82,0.66,0.39,0.05,0.29,0.29,0.14,0,0.61,0.16,0,0.04,0.04,0.04,0.04,0,0,0,0,0.02,0.02,0.02,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Mitchell Ervin,64,14.2,6.55,4.3,1.27,0.66,0.19,0.14,0.31,0.27,0.03,0,0.12,0.16,0,0.05,0.05,0.02,0.02,0.06,0,0.02,0,0,0.02,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Mousa Dagher,44,14.07,6.55,4.05,0.86,1.09,0.45,0.09,0.18,0.3,0.18,0,0,0.2,0,0.02,0.02,0.02,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Natalie Sago,63,11.84,6.67,2.65,0.43,0.86,0.32,0.05,0.17,0.38,0.11,0,0.03,0.11,0,0.03,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Nate Green,28,12.79,6.36,3.64,0.79,0.75,0.29,0.04,0.32,0.25,0.18,0,0.04,0.07,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Nick Buchert,64,12.56,6.17,3.69,0.94,0.55,0.17,0.12,0.28,0.08,0.11,0,0.22,0.09,0,0.09,0.03,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Pat Fraher,60,12.45,5.87,3.55,0.58,0.83,0.32,0.08,0.28,0.22,0.22,0,0.25,0.17,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Pat O'Connell,3,10,3.67,3,1.33,1.33,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Phenizee Ransom,47,13.53,5.23,5.19,0.72,1.04,0.34,0.09,0.17,0.34,0.09,0,0.06,0.15,0,0.06,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Ray Acosta,64,13.02,6.41,3.95,0.64,0.53,0.33,0.11,0.27,0.27,0.08,0,0.11,0.09,0,0.06,0.09,0.03,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Robert Hussey,10,9.6,5.5,2.2,0.4,0.5,0.2,0,0.6,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Rodney Mott,41,14.76,6.8,4.41,1.24,0.73,0.29,0.17,0.15,0.41,0.12,0,0.15,0.07,0,0.1,0.02,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Scott Foster,43,14.19,6.12,4.26,1.14,0.84,0.33,0.19,0.19,0.3,0.26,0,0.12,0.16,0,0.05,0.09,0.02,0,0,0,0.05,0.02,0,0.02,0,0.02,0,0.02,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Scott Twardoski,53,13.28,6.55,3.94,0.55,0.89,0.38,0.02,0.21,0.06,0.11,0,0.25,0.17,0,0.02,0.02,0,0.04,0,0,0.04,0,0.04,0.02,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Scott Wall,47,14.4,6.55,4.49,0.66,0.91,0.4,0.13,0.32,0.4,0.15,0,0.09,0.21,0,0.04,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Sean Corbin,29,12.69,5.17,4.97,0.31,0.86,0.21,0.21,0.21,0.24,0.1,0,0.17,0.21,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Sean Wright,63,17.35,7.38,5.98,1.13,0.86,0.38,0.11,0.25,0.43,0.27,0,0.1,0.22,0,0.05,0.05,0.03,0.03,0.02,0,0.03,0.02,0,0.02,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Sha'Rae Mitchell,4,12,7,2.5,0.5,1,0.5,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Simone Jelks,1,19,8,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Suyash Mehta,47,12.36,6.6,3.28,0.38,0.87,0.36,0.11,0.13,0.28,0.11,0,0.04,0.09,0,0.04,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Tom Washington,50,11.46,5.12,4.38,0.48,0.56,0.26,0.08,0.1,0.1,0.14,0,0.14,0.04,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Tony Brothers,59,15.1,6.29,4.76,0.59,0.98,0.51,0.14,0.29,0.44,0.1,0,0.41,0.37,0,0.07,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0.02,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Tre Maddox,54,12.91,6.39,3.35,0.96,0.87,0.3,0.07,0.19,0.2,0.09,0,0.06,0.22,0,0.02,0.04,0.04,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Tyler Ford,67,15.45,7.37,4.31,1.07,0.76,0.33,0.3,0.19,0.33,0.15,0,0.16,0.36,0,0,0.06,0,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Tyler Mirkovich,1,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Tyler Ricks,9,9.11,4.89,2.33,0.22,0.22,0.44,0.22,0.22,0.11,0.22,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,Zach Zarba,60,13.07,5.68,4.07,0.87,1.13,0.3,0.05,0.42,0.13,0.17,0,0.08,0.07,0,0.05,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,002,NA,1012,2.59,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Regular Season,Per Game,2024-03-24
2022,004,Ben Taylor,7,16.43,6.86,4.71,2.29,0.43,1,0,0.29,0.29,0,0,0,0.14,0,0,0.29,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Bill Kennedy,7,13.43,5.86,4.29,0.57,1.29,0.43,0,0.43,0.29,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Brent Barnaky,2,13.5,3,7,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Brian Forte,4,14,7.5,3.5,1,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Courtney Kirkland,11,17,8.18,4.45,1.64,1.18,0.45,0.18,0.36,0.18,0,0,0.09,0,0,0.18,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Curtis Blair,9,11.22,5.11,3.89,0.44,0.89,0.33,0.11,0.33,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,David Guthrie,15,14,6.4,4.47,0.73,0.87,0.4,0,0.2,0.27,0.07,0,0.07,0.2,0,0.07,0,0.2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Ed Malloy,7,15.43,6.14,5.57,1.14,0.29,0.86,0.29,0.29,0.29,0.43,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Eric Dalen,2,9.5,6.5,0,0.5,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Eric Lewis,10,16.8,6.4,6.4,1.6,0.8,0.4,0.2,0.1,0.2,0.1,0,0,0.2,0,0.1,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Gediminas Petraitis,4,11.25,5.75,3.5,0,0.5,0,0.75,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,JB DeRosa,2,12.5,4,6.5,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Jacyn Goble,4,14,7.75,2.75,0.5,1.5,0.5,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,James Capers,15,14.53,6.4,4.4,1,0.87,0.47,0.07,0.4,0.33,0.07,0,0,0.07,0,0.13,0.07,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,James Williams,10,13.1,5.9,3.6,1.8,0.2,0.3,0,0.2,0.6,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,John Goble,13,11.62,3.69,4.54,1.31,1.08,0.31,0,0.15,0.08,0.08,0,0,0.15,0,0,0.15,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Josh Tiven,13,12.69,6.69,3.69,0.69,0.54,0.38,0.15,0.08,0.23,0.08,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Justin Van Duyne,1,13,4,3,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Kane Fitzgerald,13,15,6.69,4.77,1.46,0.31,0.38,0.15,0.23,0.31,0.15,0,0.08,0.08,0,0.23,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Karl Lane,4,11.75,4,5.25,0.5,1.25,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Kevin Cutler,1,16,6,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Marc Davis,13,13.23,5.38,3.92,0.54,0.85,0.31,0.38,0.38,0.85,0.15,0,0.15,0.23,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Mark Lindsay,9,12.67,4.89,3.78,0.89,1,0.78,0.11,0.78,0.11,0.22,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Michael Smith,2,14.5,6.5,5,2.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Mitchell Ervin,4,16.25,6,6.25,2,0.25,0,0.25,0.5,0.25,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Nick Buchert,2,15,5,2.5,2.5,3,0.5,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Pat Fraher,6,12.5,6.5,3.83,0.67,0.5,0.17,0,0.33,0.17,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Rodney Mott,4,12.75,4.5,5.75,1.25,0.75,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Scott Foster,13,15.23,6.38,5,1.23,0.62,0.62,0.08,0.54,0.23,0.15,0,0,0.15,0,0.08,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Scott Twardoski,2,9.5,6,1.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Sean Wright,9,15,6.33,5.44,1.33,0.56,0.89,0.11,0,0,0.11,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Tom Washington,4,12.25,7.5,3.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Tony Brothers,11,13.18,5.18,5.36,0.45,0.82,0.27,0.09,0.18,0.18,0.09,0,0,0.45,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Tre Maddox,6,16,7,5.67,0.83,0.67,0.33,0.17,0.17,0.17,0,0,0,0.17,0,0.17,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Tyler Ford,8,16.88,8.38,5.25,0.62,0.5,0.25,0.5,0.25,0.12,0,0,0.5,0,0,0.25,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,2021-22,Playoffs,Per Game,2024-03-24
2022,004,Zach Zarba,16,16.12,6.56,4.88,1.88,0.69,0.44,0.25,0.62,0.31,0.06,0,0,0.12,0,0.06,0,0.12,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2022,004,NA,79,3.06,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2021-22,Playoffs,Per Game,2024-03-24
2023,002,Aaron Smith,61,12,6.62,2.66,0.77,0.31,0.34,0.34,0.28,0.21,0.08,0,0.05,0.21,0,0.02,0,0.02,0,0.03,0,0.02,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Andy Nagy,48,11.83,7,2.44,0.65,0.29,0.23,0.44,0.23,0.19,0.17,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Ashley Moyer-Gleich,62,12.32,6.87,2.92,0.45,0.23,0.23,0.66,0.32,0.19,0.15,0,0.02,0.21,0,0.03,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Ben Taylor,65,15.95,7.32,4.03,1.57,0.25,0.34,1.05,0.17,0.48,0.32,0,0.08,0.14,0,0.08,0.02,0,0,0.03,0,0,0,0,0,0,0.02,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Bill Kennedy,62,13.92,7.35,3.39,0.73,0.27,0.37,0.48,0.44,0.27,0.15,0,0.11,0.13,0,0.06,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Brandon Adair,50,10.08,5.24,2.84,0.38,0.3,0.26,0.3,0.26,0.12,0.2,0,0.06,0.06,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Brandon Schwab,42,13.02,7.9,2.86,0.36,0.26,0.33,0.52,0.14,0.21,0,0,0.17,0.14,0,0,0.02,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Brent Barnaky,63,12.65,6.62,3.67,0.51,0.11,0.32,0.6,0.24,0.19,0.03,0,0.1,0.14,0,0.02,0.03,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Brent Haskill,6,10.83,4.67,3.83,0.5,0,0,0.67,0.17,0.83,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Brett Nansel,58,14.91,8.53,4.02,0.5,0.12,0.26,0.34,0.34,0.24,0.1,0,0.14,0.12,0,0.07,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Brian Forte,64,13.72,7.11,3.8,0.45,0.19,0.27,0.78,0.23,0.45,0.11,0,0.05,0.11,0,0.09,0.02,0.02,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,CJ Washington,44,16.48,8.86,4.02,0.84,0.2,0.39,0.86,0.27,0.41,0.07,0,0.2,0.11,0,0.05,0.07,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
2023,002,Che Flores,35,12.26,6.4,3.8,0.63,0.26,0.26,0.46,0.2,0.09,0.03,0,0,0.09,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23,Regular Season,Per Game,2024-03-24
